frame,wall_ms,deck,smooth_display_samp,output_pos_mono,drift,smooth_ref_present,rebuild_count,nudge,is_paused,nudge_mode
1438,3958,0,313879.981,319119,-5239.019,true,5,0,false,jump
1439,3967,0,314331.463,319560,-5228.537,true,5,0,false,jump
1440,3977,0,314747.444,319560,-4812.556,true,5,0,false,jump
1441,3986,0,315167.736,321608,-6440.264,true,5,0,false,jump
1442,3996,0,315621.618,322049,-6427.382,true,5,0,false,jump
1443,4005,0,316037.387,322049,-6011.613,true,5,0,false,jump
1444,4015,0,316451.125,322049,-5597.875,true,5,0,false,jump
1445,4024,0,316903.322,322490,-5586.678,true,5,0,false,jump
1446,4034,0,317318.943,322490,-5171.057,true,5,0,false,jump
1447,4043,0,317735.772,322490,-4754.228,true,5,0,false,jump
1448,4053,0,318186.284,322931,-4744.716,true,5,0,false,jump
1449,4062,0,318602.783,322931,-4328.217,true,5,0,false,jump
1450,4071,0,319022.537,324979,-5956.463,true,5,0,false,jump
1451,4081,0,319438.192,324979,-5540.808,true,5,0,false,jump
1452,4090,0,319890.275,325420,-5529.725,true,5,0,false,jump
1453,4100,0,320305.956,325420,-5114.044,true,5,0,false,jump
1454,4109,0,320725.733,327468,-6742.267,true,5,0,false,jump
1455,4119,0,321180.219,327909,-6728.781,true,5,0,false,jump
1456,4128,0,321595.892,327909,-6313.108,true,5,0,false,jump
1457,4138,0,322011.513,327909,-5897.487,true,5,0,false,jump
1458,4147,0,322464.309,328350,-5885.691,true,5,0,false,jump
1459,4157,0,322884.030,330398,-7513.970,true,5,0,false,jump
1460,4166,0,323299.691,330398,-7098.309,true,5,0,false,jump
1461,4175,0,323754.889,330839,-7084.111,true,5,0,false,jump
1462,4185,0,324170.618,330839,-6668.382,true,5,0,false,jump
1463,4194,0,324590.582,332887,-8296.418,true,5,0,false,jump
1464,4204,0,325048.180,333328,-8279.820,true,5,0,false,jump
1465,4213,0,325464.210,333328,-7863.790,true,5,0,false,jump
1466,4223,0,325879.855,333328,-7448.145,true,5,0,false,jump
1467,4232,0,326295.928,333328,-7032.072,true,5,0,false,jump
1468,4241,0,326755.090,335817,-9061.910,true,5,0,false,jump
1469,4251,0,327171.732,335817,-8645.268,true,5,0,false,jump
1470,4260,0,327587.709,335817,-8229.291,true,5,0,false,jump
1471,4270,0,328045.172,336258,-8212.828,true,5,0,false,jump
1472,4279,0,328465.726,338306,-9840.274,true,5,0,false,jump
1473,4289,0,328881.374,338306,-9424.626,true,5,0,false,jump
1474,4298,0,329341.227,338747,-9405.773,true,5,0,false,jump
1475,4308,0,329757.735,338747,-8989.265,true,5,0,false,jump
1476,4317,0,330173.703,338747,-8573.297,true,5,0,false,jump
1477,4327,0,330635.946,341236,-10600.054,true,5,0,false,jump
1478,4336,0,331052.410,341236,-10183.590,true,5,0,false,jump
1479,4345,0,331468.421,341236,-9767.579,true,5,0,false,jump
1480,4355,0,331928.961,341677,-9748.039,true,5,0,false,jump
1481,4364,0,332348.749,343725,-11376.251,true,5,0,false,jump
1482,4374,0,332764.626,343725,-10960.374,true,5,0,false,jump
1483,4383,0,333180.709,343725,-10544.291,true,5,0,false,jump
1484,4393,0,333642.801,344166,-10523.199,true,5,0,false,jump
1485,4402,0,334059.251,344166,-10106.749,true,5,0,false,jump
1486,4412,0,334481.173,346214,-11732.827,true,5,0,false,jump
1487,4422,0,334945.643,346655,-11709.357,true,5,0,false,jump
1488,4431,0,335362.067,346655,-11292.933,true,5,0,false,jump
1489,4440,0,335778.498,346655,-10876.502,true,5,0,false,jump
1490,4450,0,336245.351,349144,-12898.649,true,5,0,false,jump
1491,4459,0,336661.285,349144,-12482.715,true,5,0,false,jump
1492,4468,0,337077.737,349144,-12066.263,true,5,0,false,jump
1493,4478,0,337542.873,349585,-12042.127,true,5,0,false,jump
1494,4488,0,337959.303,349585,-11625.697,true,5,0,false,jump
1495,4497,0,351557.746,351633,-75.254,true,5,0,false,jump
1496,4506,0,351998.901,352074,-75.099,true,5,0,false,jump
1497,4516,0,352415.370,352074,341.370,true,5,0,false,jump
1498,4525,0,352831.874,352074,757.874,true,5,0,false,jump
1499,4535,0,353248.569,352074,1174.569,true,5,0,false,jump
1500,4544,0,353687.224,352515,1172.224,true,5,0,false,jump
1501,4554,0,354103.487,352515,1588.487,true,5,0,false,jump
1502,4563,0,354519.380,352515,2004.380,true,5,0,false,jump
1503,4573,0,354956.373,352956,2000.373,true,5,0,false,jump
1504,4582,0,355376.034,355004,372.034,true,5,0,false,jump
1505,4591,0,355791.649,355004,787.649,true,5,0,false,jump
1506,4601,0,356231.075,355445,786.075,true,5,0,false,jump
1507,4610,0,356646.738,355445,1201.738,true,5,0,false,jump
1508,4620,0,357062.256,356203,859.256,true,5,0,false,jump
1509,4629,0,357504.122,357934,-429.878,true,5,0,false,jump
1510,4639,0,357920.744,357934,-13.256,true,5,0,false,jump
1511,4648,0,358337.253,357934,403.253,true,5,0,false,jump
1512,4658,0,358777.448,358375,402.448,true,5,0,false,jump
1513,4667,0,359197.422,360423,-1225.578,true,5,0,false,jump
1514,4676,0,359613.903,360423,-809.097,true,5,0,false,jump
1515,4687,0,360030.448,360423,-392.552,true,5,0,false,jump
1516,4695,0,360472.236,360864,-391.764,true,5,0,false,jump
1517,4705,0,360888.218,360864,24.218,true,5,0,false,jump
1518,4714,0,361308.312,362912,-1603.688,true,5,0,false,jump
1519,4724,0,361752.521,363353,-1600.479,true,5,0,false,jump
1520,4733,0,362167.277,363353,-1185.723,true,5,0,false,jump
1521,4743,0,362583.775,363353,-769.225,true,5,0,false,jump
1522,4752,0,363030.412,365842,-2811.588,true,5,0,false,jump
1523,4761,0,363446.316,365842,-2395.684,true,5,0,false,jump
1524,4771,0,363861.919,365842,-1980.081,true,5,0,false,jump
1525,4780,0,364306.880,366283,-1976.120,true,5,0,false,jump
1526,4790,0,364722.467,366283,-1560.533,true,5,0,false,jump
1527,4799,0,365142.437,368331,-3188.563,true,5,0,false,jump
1528,4809,0,365589.816,368772,-3182.184,true,5,0,false,jump
1529,4819,0,366006.350,368772,-2765.650,true,5,0,false,jump
1530,4828,0,366421.985,368772,-2350.015,true,5,0,false,jump
1531,4837,0,366841.745,370820,-3978.255,true,5,0,false,jump
1532,4847,0,367290.703,371261,-3970.297,true,5,0,false,jump
1533,4856,0,367706.379,371261,-3554.621,true,5,0,false,jump
1534,4865,0,368121.904,371261,-3139.096,true,5,0,false,jump
1535,4875,0,368569.185,371702,-3132.815,true,5,0,false,jump
1536,4884,0,368989.224,373750,-4760.776,true,5,0,false,jump
1537,4894,0,369404.916,373750,-4345.084,true,5,0,false,jump
1538,4903,0,369854.610,374191,-4336.390,true,5,0,false,jump
1539,4913,0,370270.179,374191,-3920.821,true,5,0,false,jump
1540,4922,0,370689.890,376239,-5549.110,true,5,0,false,jump
1541,4932,0,371141.991,376680,-5538.009,true,5,0,false,jump
1542,4941,0,371558.462,376680,-5121.538,true,5,0,false,jump
1543,4951,0,371975.045,376680,-4704.955,true,5,0,false,jump
1544,4960,0,372425.455,377121,-4695.545,true,5,0,false,jump
1545,4969,0,372845.496,379169,-6323.504,true,5,0,false,jump
1546,4979,0,373262.094,379169,-5906.906,true,5,0,false,jump
1547,4988,0,373677.819,379169,-5491.181,true,5,0,false,jump
1548,4998,0,374129.805,379610,-5480.195,true,5,0,false,jump
1549,5007,0,374549.720,381658,-7108.280,true,5,0,false,jump
1550,5017,0,374966.140,381658,-6691.860,true,5,0,false,jump
1551,5026,0,375420.528,382099,-6678.472,true,5,0,false,jump
1552,5036,0,375837.007,382099,-6261.993,true,5,0,false,jump
1553,5045,0,376252.906,382099,-5846.094,true,5,0,false,jump
1554,5055,0,376705.600,382540,-5834.400,true,5,0,false,jump
1555,5064,0,377122.085,382540,-5417.915,true,5,0,false,jump
1556,5073,0,377537.993,382540,-5002.007,true,5,0,false,jump
1557,5083,0,377988.998,382981,-4992.002,true,5,0,false,jump
1558,5092,0,378408.788,385029,-6620.212,true,5,0,false,jump
1559,5102,0,378825.315,385029,-6203.685,true,5,0,false,jump
1560,5111,0,379278.726,385470,-6191.274,true,5,0,false,jump
1561,5121,0,379694.509,385470,-5775.491,true,5,0,false,jump
1562,5130,0,380111.134,385470,-5358.866,true,5,0,false,jump
1563,5140,0,380531.225,387518,-6986.775,true,5,0,false,jump
1564,5149,0,380986.203,387959,-6972.797,true,5,0,false,jump
1565,5159,0,381402.819,387959,-6556.181,true,5,0,false,jump
1566,5168,0,381819.498,387959,-6139.502,true,5,0,false,jump
1567,5177,0,382276.878,390448,-8171.122,true,5,0,false,jump
1568,5187,0,382692.828,390448,-7755.172,true,5,0,false,jump
1569,5196,0,383109.479,390448,-7338.521,true,5,0,false,jump
1570,5206,0,383565.160,390889,-7323.840,true,5,0,false,jump
1571,5216,0,383981.770,390889,-6907.230,true,5,0,false,jump
1572,5225,0,384402.080,392937,-8534.920,true,5,0,false,jump
1573,5234,0,384860.151,393378,-8517.849,true,5,0,false,jump
1574,5244,0,385275.974,393378,-8102.026,true,5,0,false,jump
1575,5253,0,385692.013,393378,-7685.987,true,5,0,false,jump
1576,5263,0,386111.722,395426,-9314.278,true,5,0,false,jump
1577,5272,0,386571.353,395867,-9295.647,true,5,0,false,jump
1578,5281,0,386987.010,395867,-8879.990,true,5,0,false,jump
1579,5291,0,387402.784,395867,-8464.216,true,5,0,false,jump
1580,5300,0,387860.714,396308,-8447.286,true,5,0,false,jump
1581,5310,0,388280.420,398356,-10075.580,true,5,0,false,jump
1582,5319,0,388696.355,398356,-9659.645,true,5,0,false,jump
1583,5329,0,389156.676,398797,-9640.324,true,5,0,false,jump
1584,5338,0,389572.743,398797,-9224.257,true,5,0,false,jump
1585,5348,0,389992.520,400845,-10852.480,true,5,0,false,jump
1586,5357,0,390455.226,401286,-10830.774,true,5,0,false,jump
1587,5366,0,390870.832,401286,-10415.168,true,5,0,false,jump
1588,5376,0,391286.664,401286,-9999.336,true,5,0,false,jump
1589,5385,0,391747.666,401727,-9979.334,true,5,0,false,jump
1590,5395,0,392167.571,403775,-11607.429,true,5,0,false,jump
1591,5404,0,392583.341,403775,-11191.659,true,5,0,false,jump
1592,5414,0,392999.148,403775,-10775.852,true,5,0,false,jump
1593,5423,0,393461.701,404216,-10754.299,true,5,0,false,jump
1594,5433,0,393881.654,406264,-12382.346,true,5,0,false,jump
1595,5442,0,394297.708,406264,-11966.292,true,5,0,false,jump
1596,5452,0,394762.644,406705,-11942.356,true,5,0,false,jump
1597,5461,0,395178.510,406705,-11526.490,true,5,0,false,jump
1598,5470,0,395594.410,406705,-11110.590,true,5,0,false,jump
1599,5480,0,396061.729,409194,-13132.271,true,5,0,false,jump
1600,5489,0,396477.588,409194,-12716.412,true,5,0,false,jump
1601,5499,0,396893.274,409194,-12300.726,true,5,0,false,jump
1602,5508,0,397358.880,409635,-12276.120,true,5,0,false,jump
1603,5518,0,411600.000,411683,-83.000,true,5,0,false,jump
1604,5527,0,412016.418,411683,333.418,true,6,0,false,jump
1605,5537,0,412456.752,412124,332.752,true,6,0,false,jump
1606,5546,0,412873.349,412124,749.349,true,6,0,false,jump
1607,5556,0,413290.219,412124,1166.219,true,6,0,false,jump
1608,5565,0,413705.979,412124,1581.979,true,6,0,false,jump
1609,5574,0,414143.817,412565,1578.817,true,6,0,false,jump
1610,5584,0,414559.783,412565,1994.783,true,6,0,false,jump
1611,5593,0,414975.553,412565,2410.553,true,6,0,false,jump
1612,5603,0,415415.830,415054,361.830,true,6,0,false,jump
1613,5613,0,415831.483,415054,777.483,true,6,0,false,jump
1614,5622,0,416247.190,415054,1193.190,true,6,0,false,jump
1615,5631,0,416685.807,415495,1190.807,true,6,0,false,jump
1616,5641,0,417101.504,415495,1606.504,true,6,0,false,jump
1617,5650,0,417521.374,417543,-21.626,true,6,0,false,jump
1618,5659,0,417962.418,417984,-21.582,true,6,0,false,jump
1619,5669,0,418378.073,417984,394.073,true,6,0,false,jump
1620,5678,0,418793.764,417984,809.764,true,6,0,false,jump
1621,5688,0,419237.242,420473,-1235.758,true,6,0,false,jump
1622,5697,0,419652.876,420473,-820.124,true,6,0,false,jump
1623,5707,0,420068.526,420473,-404.474,true,6,0,false,jump
1624,5716,0,420484.213,420473,11.213,true,6,0,false,jump
1625,5726,0,420925.192,420914,11.192,true,6,0,false,jump
1626,5735,0,421344.950,422962,-1617.050,true,6,0,false,jump
1627,5745,0,421761.467,422962,-1200.533,true,6,0,false,jump
1628,5754,0,422204.870,423403,-1198.130,true,6,0,false,jump
1629,5763,0,422620.485,423403,-782.515,true,6,0,false,jump
1630,5773,0,423040.250,425451,-2410.750,true,6,0,false,jump
1631,5782,0,423486.073,425892,-2405.927,true,6,0,false,jump
1632,5792,0,423901.851,425892,-1990.149,true,6,0,false,jump
1633,5801,0,424317.544,425892,-1574.456,true,6,0,false,jump
1634,5811,0,424761.694,426333,-1571.306,true,6,0,false,jump
1635,5820,0,425181.453,428381,-3199.547,true,6,0,false,jump
1636,5829,0,425597.114,428381,-2783.886,true,6,0,false,jump
1637,5839,0,426012.802,428381,-2368.198,true,6,0,false,jump
1638,5848,0,426458.542,428822,-2363.458,true,6,0,false,jump
1639,5858,0,426878.486,430870,-3991.514,true,6,0,false,jump
1640,5867,0,427294.955,430870,-3575.045,true,6,0,false,jump
1641,5877,0,427743.107,431311,-3567.893,true,6,0,false,jump
1642,5886,0,428159.086,431311,-3151.914,true,6,0,false,jump
1643,5896,0,428575.023,431311,-2735.977,true,6,0,false,jump
1644,5905,0,429025.593,433800,-4774.407,true,6,0,false,jump
1645,5915,0,429442.111,433800,-4357.889,true,6,0,false,jump
1646,5924,0,429857.939,433800,-3942.061,true,6,0,false,jump
1647,5933,0,430306.827,434241,-3934.173,true,6,0,false,jump
1648,5943,0,430726.784,436289,-5562.216,true,6,0,false,jump
1649,5952,0,431142.615,436289,-5146.385,true,6,0,false,jump
1650,5962,0,431593.909,436730,-5136.091,true,6,0,false,jump
1651,5971,0,432009.567,436730,-4720.433,true,6,0,false,jump
1652,5981,0,432425.412,436730,-4304.588,true,6,0,false,jump
1653,5990,0,432879.121,439219,-6339.879,true,6,0,false,jump
1654,6000,0,433295.589,439219,-5923.411,true,6,0,false,jump
1655,6009,0,433711.298,439219,-5507.702,true,6,0,false,jump
1656,6018,0,434126.946,439219,-5092.054,true,6,0,false,jump
1657,6028,0,434582.227,441708,-7125.773,true,6,0,false,jump
1658,6037,0,434998.055,441708,-6709.945,true,6,0,false,jump
1659,6047,0,435413.969,441708,-6294.031,true,6,0,false,jump
1660,6056,0,435867.558,442149,-6281.442,true,6,0,false,jump
1661,6066,0,436282.274,442149,-5866.726,true,6,0,false,jump
1662,6075,0,436702.348,444197,-7494.652,true,6,0,false,jump
1663,6085,0,437158.338,444638,-7479.662,true,6,0,false,jump
1664,6094,0,437574.052,444638,-7063.948,true,6,0,false,jump
1665,6103,0,437989.671,444638,-6648.329,true,6,0,false,jump
1666,6113,0,438443.969,445079,-6635.031,true,6,0,false,jump
1667,6122,0,438859.663,445079,-6219.337,true,6,0,false,jump
1668,6132,0,439275.323,445079,-5803.677,true,6,0,false,jump
1669,6142,0,439691.074,445079,-5387.926,true,6,0,false,jump
1670,6151,0,440142.853,445520,-5377.147,true,6,0,false,jump
1671,6160,0,440562.700,447568,-7005.300,true,6,0,false,jump
1672,6170,0,440978.504,447568,-6589.496,true,6,0,false,jump
1673,6179,0,441432.685,448009,-6576.315,true,6,0,false,jump
1674,6189,0,441848.432,448009,-6160.568,true,6,0,false,jump
1675,6198,0,442264.355,448009,-5744.645,true,6,0,false,jump
1676,6207,0,442720.942,450498,-7777.058,true,6,0,false,jump
1677,6217,0,443136.581,450498,-7361.419,true,6,0,false,jump
1678,6226,0,443552.316,450498,-6945.684,true,6,0,false,jump
1679,6236,0,444007.209,450939,-6931.791,true,6,0,false,jump
1680,6245,0,444427.007,452987,-8559.993,true,6,0,false,jump
1681,6255,0,444842.694,452987,-8144.306,true,6,0,false,jump
1682,6264,0,445299.985,453428,-8128.015,true,6,0,false,jump
1683,6274,0,445715.628,453428,-7712.372,true,6,0,false,jump
1684,6283,0,446131.320,453428,-7296.680,true,6,0,false,jump
1685,6292,0,446551.125,455476,-8924.875,true,6,0,false,jump
1686,6302,0,447009.977,455917,-8907.023,true,6,0,false,jump
1687,6311,0,447425.605,455917,-8491.395,true,6,0,false,jump
1688,6321,0,447840.556,455917,-8076.444,true,6,0,false,jump
1689,6330,0,448301.807,458406,-10104.193,true,6,0,false,jump
1690,6340,0,448717.459,458406,-9688.541,true,6,0,false,jump
1691,6349,0,449133.442,458406,-9272.558,true,6,0,false,jump
1692,6358,0,449592.989,458847,-9254.011,true,6,0,false,jump
1693,6368,0,450008.593,458847,-8838.407,true,6,0,false,jump
1694,6377,0,450428.467,460895,-10466.533,true,6,0,false,jump
1695,6387,0,450890.404,461336,-10445.596,true,6,0,false,jump
1696,6396,0,451306.221,461336,-10029.779,true,6,0,false,jump
1697,6406,0,451721.229,461336,-9614.771,true,6,0,false,jump
1698,6415,0,452185.556,463825,-11639.444,true,6,0,false,jump
1699,6425,0,452601.255,463825,-11223.745,true,6,0,false,jump
1700,6434,0,453016.958,463825,-10808.042,true,6,0,false,jump
1701,6443,0,453432.673,463825,-10392.327,true,6,0,false,jump
1702,6453,0,453894.462,464266,-10371.538,true,6,0,false,jump
1703,6462,0,454315.040,466314,-11998.960,true,6,0,false,jump
1704,6472,0,454731.560,466314,-11582.440,true,6,0,false,jump
1705,6481,0,455195.729,466755,-11559.271,true,6,0,false,jump
1706,6491,0,455612.226,466755,-11142.774,true,6,0,false,jump
1707,6500,0,456032.780,468803,-12770.220,true,6,0,false,jump
1708,6510,0,456499.324,469244,-12744.676,true,6,0,false,jump
1709,6519,0,456915.976,469244,-12328.024,true,6,0,false,jump
1710,6529,0,457331.722,469244,-11912.278,true,6,0,false,jump
1711,6538,0,457796.549,469685,-11888.451,true,6,0,false,jump
1712,6548,0,471642.254,471733,-90.746,true,6,0,false,jump
1713,6557,0,472058.285,471733,325.285,true,6,0,false,jump
1714,6566,0,472498.638,472174,324.638,true,6,0,false,jump
1715,6576,0,472915.176,472174,741.176,true,6,0,false,jump
1716,6585,0,473335.790,474222,-886.210,true,6,0,false,jump
1717,6595,0,473751.487,474222,-470.513,true,6,0,false,jump
1718,6604,0,474193.430,474663,-469.570,true,6,0,false,jump
1719,6614,0,474609.241,474663,-53.759,true,6,0,false,jump
1720,6623,0,475025.750,474663,362.750,true,6,0,false,jump
1721,6633,0,475466.028,475104,362.028,true,6,0,false,jump
1722,6642,0,475882.491,475104,778.491,true,6,0,false,jump
1723,6652,0,476298.938,475104,1194.938,true,6,0,false,jump
1724,6661,0,476737.551,475545,1192.551,true,6,0,false,jump
1725,6671,0,477158.075,477593,-434.925,true,6,0,false,jump
1726,6680,0,477574.503,477593,-18.497,true,6,0,false,jump
1727,6689,0,478015.544,478034,-18.456,true,6,0,false,jump
1728,6699,0,478431.959,478034,397.959,true,6,0,false,jump
1729,6708,0,478848.470,478034,814.470,true,6,0,false,jump
1730,6718,0,479291.941,480523,-1231.059,true,6,0,false,jump
1731,6727,0,479708.405,480523,-814.595,true,6,0,false,jump
1732,6737,0,480124.842,480523,-398.158,true,6,0,false,jump
1733,6746,0,480541.241,480523,18.241,true,6,0,false,jump
1734,6756,0,480986.304,483012,-2025.696,true,6,0,false,jump
1735,6765,0,481402.872,483012,-1609.128,true,6,0,false,jump
1736,6775,0,481819.887,483012,-1192.113,true,6,0,false,jump
1737,6784,0,482263.274,483453,-1189.726,true,6,0,false,jump
1738,6794,0,482679.734,483453,-773.266,true,6,0,false,jump
1739,6804,0,483100.509,485501,-2400.491,true,6,0,false,jump
1740,6812,0,483546.313,485942,-2395.687,true,6,0,false,jump
1741,6822,0,483962.338,485942,-1979.662,true,6,0,false,jump
1742,6831,0,484378.768,485942,-1563.232,true,6,0,false,jump
1743,6841,0,484826.992,488431,-3604.008,true,6,0,false,jump
1744,6850,0,485242.815,488431,-3188.185,true,6,0,false,jump
1745,6860,0,485658.506,488431,-2772.494,true,6,0,false,jump
1746,6869,0,486075.163,488431,-2355.837,true,6,0,false,jump
1747,6879,0,486520.878,488872,-2351.122,true,6,0,false,jump
1748,6888,0,486940.656,490920,-3979.344,true,6,0,false,jump
1749,6898,0,487357.213,490920,-3562.787,true,6,0,false,jump
1750,6907,0,487805.341,491361,-3555.659,true,6,0,false,jump
1751,6916,0,488221.782,491361,-3139.218,true,6,0,false,jump
1752,6926,0,488641.926,493409,-4767.074,true,6,0,false,jump
1753,6936,0,489092.462,493850,-4757.538,true,6,0,false,jump
1754,6945,0,489508.179,493850,-4341.821,true,6,0,false,jump
1755,6954,0,489923.871,493850,-3926.129,true,6,0,false,jump
1756,6964,0,490372.726,494291,-3918.274,true,6,0,false,jump
1757,6973,0,490793.228,496339,-5545.772,true,6,0,false,jump
1758,6983,0,491209.745,496339,-5129.255,true,6,0,false,jump
1759,6992,0,491661.005,496780,-5118.995,true,6,0,false,jump
1760,7002,0,492077.552,496780,-4702.448,true,6,0,false,jump
1761,7011,0,492497.591,498828,-6330.409,true,6,0,false,jump
1762,7021,0,492913.571,498828,-5914.429,true,6,0,false,jump
1763,7030,0,493366.402,499269,-5902.598,true,6,0,false,jump
1764,7039,0,493782.109,499269,-5486.891,true,6,0,false,jump
1765,7049,0,494198.053,499269,-5070.947,true,6,0,false,jump
1766,7058,0,494653.293,501758,-7104.707,true,6,0,false,jump
1767,7068,0,495068.992,501758,-6689.008,true,6,0,false,jump
1768,7077,0,495484.943,501758,-6273.057,true,6,0,false,jump
1769,7087,0,495938.493,502199,-6260.507,true,6,0,false,jump
1770,7096,0,496358.284,504247,-7888.716,true,6,0,false,jump
1771,7106,0,496774.108,504247,-7472.892,true,6,0,false,jump
1772,7115,0,497230.058,504688,-7457.942,true,6,0,false,jump
1773,7124,0,497645.953,504688,-7042.047,true,6,0,false,jump
1774,7134,0,498061.544,504688,-6626.456,true,6,0,false,jump
1775,7143,0,498515.798,505129,-6613.202,true,6,0,false,jump
1776,7153,0,498931.450,505129,-6197.550,true,6,0,false,jump
1777,7162,0,499347.131,505129,-5781.869,true,6,0,false,jump
1778,7172,0,499762.966,505129,-5366.034,true,6,0,false,jump
1779,7181,0,500218.795,507618,-7399.205,true,6,0,false,jump
1780,7191,0,500634.491,507618,-6983.509,true,6,0,false,jump
1781,7200,0,501050.182,507618,-6567.818,true,6,0,false,jump
1782,7209,0,501504.320,508059,-6554.680,true,6,0,false,jump
1783,7219,0,501919.956,508059,-6139.044,true,6,0,false,jump
1784,7228,0,502339.884,510107,-7767.116,true,6,0,false,jump
1785,7238,0,502796.423,510548,-7751.577,true,6,0,false,jump
1786,7247,0,503213.249,510548,-7334.751,true,6,0,false,jump
1787,7257,0,503630.181,510548,-6917.819,true,6,0,false,jump
1788,7266,0,504089.117,513037,-8947.883,true,6,0,false,jump
1789,7276,0,504504.832,513037,-8532.168,true,6,0,false,jump
1790,7285,0,504921.412,513037,-8115.588,true,6,0,false,jump
1791,7295,0,505378.646,513478,-8099.354,true,6,0,false,jump
1792,7304,0,505794.384,513478,-7683.616,true,6,0,false,jump
1793,7313,0,506214.349,515526,-9311.651,true,6,0,false,jump
1794,7323,0,506630.147,515526,-8895.853,true,6,0,false,jump
1795,7333,0,507088.943,515967,-8878.057,true,6,0,false,jump
1796,7342,0,507504.658,515967,-8462.342,true,6,0,false,jump
1797,7351,0,507924.469,518015,-10090.531,true,6,0,false,jump
1798,7361,0,508385.652,518456,-10070.348,true,6,0,false,jump
1799,7370,0,508801.308,518456,-9654.692,true,6,0,false,jump
1800,7380,0,509217.018,518456,-9238.982,true,6,0,false,jump
1801,7389,0,509676.498,518897,-9220.502,true,6,0,false,jump
1802,7398,0,510096.444,520945,-10848.556,true,6,0,false,jump
1803,7408,0,510512.151,520945,-10432.849,true,6,0,false,jump
1804,7417,0,510974.019,521386,-10411.981,true,6,0,false,jump
1805,7427,0,511389.900,521386,-9996.100,true,6,0,false,jump
1806,7436,0,511809.907,523434,-11624.093,true,6,0,false,jump
1807,7446,0,512274.158,523875,-11600.842,true,6,0,false,jump
1808,7455,0,512689.832,523875,-11185.168,true,6,0,false,jump
1809,7465,0,513106.311,523875,-10768.689,true,6,0,false,jump
1810,7474,0,513522.044,523875,-10352.956,true,6,0,false,jump
1811,7484,0,513987.847,526364,-12376.153,true,6,0,false,jump
1812,7493,0,514403.513,526364,-11960.487,true,6,0,false,jump
1813,7502,0,514819.396,526364,-11544.604,true,6,0,false,jump
1814,7512,0,515283.489,526805,-11521.511,true,6,0,false,jump
1815,7521,0,515704.312,528853,-13148.688,true,6,0,false,jump
1816,7531,0,516121.195,528853,-12731.805,true,6,0,false,jump
1817,7540,0,516587.663,529294,-12706.337,true,6,0,false,jump
1818,7550,0,517002.060,529294,-12291.940,true,6,0,false,jump
1819,7559,0,517417.681,529294,-11876.319,true,6,0,false,jump
1820,7569,0,531684.507,531783,-98.493,true,6,0,false,jump
1821,7578,0,532100.384,531783,317.384,true,6,0,false,jump
1822,7587,0,532516.951,531783,733.951,true,6,0,false,jump
1823,7598,0,532956.486,532224,732.486,true,6,0,false,jump
1824,7606,0,533373.397,532755,618.397,true,6,0,false,jump
1825,7616,0,533792.289,534272,-479.711,true,6,0,false,jump
1826,7625,0,534208.315,534272,-63.685,true,6,0,false,jump
1827,7635,0,534649.446,534713,-63.554,true,6,0,false,jump
1828,7644,0,535065.080,534713,352.080,true,6,0,false,jump
1829,7654,0,535484.848,536761,-1276.152,true,6,0,false,jump
1830,7663,0,535928.404,537202,-1273.596,true,6,0,false,jump
1831,7673,0,536344.044,537202,-857.956,true,6,0,false,jump
1832,7682,0,536759.869,537202,-442.131,true,6,0,false,jump
1833,7691,0,537201.757,537643,-441.243,true,6,0,false,jump
1834,7701,0,537617.537,537643,-25.463,true,6,0,false,jump
1835,7710,0,538033.430,537643,390.430,true,6,0,false,jump
1836,7720,0,538473.654,538084,389.654,true,6,0,false,jump
1837,7730,0,538890.154,538084,806.154,true,6,0,false,jump
1838,7739,0,539310.704,540132,-821.296,true,6,0,false,jump
1839,7748,0,539753.349,540573,-819.651,true,6,0,false,jump
1840,7758,0,540169.792,540573,-403.208,true,6,0,false,jump
1841,7767,0,540585.560,540573,12.560,true,6,0,false,jump
1842,7777,0,541002.009,540573,429.009,true,6,0,false,jump
1843,7786,0,541446.250,543062,-1615.750,true,6,0,false,jump
1844,7795,0,541861.917,543062,-1200.083,true,6,0,false,jump
1845,7805,0,542277.806,543062,-784.194,true,6,0,false,jump
1846,7814,0,542720.376,543503,-782.624,true,6,0,false,jump
1847,7824,0,543140.643,545551,-2410.357,true,7,0,false,jump
1848,7833,0,543557.492,545551,-1993.508,true,7,0,false,jump
1849,7843,0,544002.482,545992,-1989.518,true,7,0,false,jump
1850,7852,0,544418.134,545992,-1573.866,true,7,0,false,jump
1851,7862,0,544833.852,545992,-1158.148,true,7,0,false,jump
1852,7871,0,545281.266,548481,-3199.734,true,7,0,false,jump
1853,7880,0,545697.142,548481,-2783.858,true,7,0,false,jump
1854,7890,0,546113.669,548481,-2367.331,true,7,0,false,jump
1855,7899,0,546559.405,548922,-2362.595,true,7,0,false,jump
1856,7909,0,546979.373,550970,-3990.627,true,7,0,false,jump
1857,7918,0,547395.213,550970,-3574.787,true,7,0,false,jump
1858,7928,0,547811.099,550970,-3158.901,true,7,0,false,jump
1859,7937,0,548258.421,551411,-3152.579,true,7,0,false,jump
1860,7947,0,548674.940,551411,-2736.060,true,7,0,false,jump
1861,7956,0,549094.732,553459,-4364.268,true,7,0,false,jump
1862,7966,0,549544.464,553900,-4355.536,true,7,0,false,jump
1863,7975,0,549960.874,553900,-3939.126,true,7,0,false,jump
