frame,wall_ms,deck,smooth_display_samp,output_pos_mono,drift,smooth_ref_present,rebuild_count,nudge,nudge_events,is_paused,nudge_mode,display_speed
1568,3270,0,314450.663,319858,-5407.337,true,5,0,80,false,jump,1.000000
1569,3279,0,314867.221,319858,-4990.779,true,5,0,80,false,jump,1.000000
1570,3288,0,315283.781,319858,-4574.219,true,5,0,80,false,jump,1.000000
1571,3298,0,315733.933,320299,-4565.067,true,5,0,81,false,jump,1.000000
1572,3307,0,316154.644,322347,-6192.356,true,5,0,81,false,jump,1.000000
1573,3317,0,316571.189,322347,-5775.811,true,5,0,81,false,jump,1.000000
1574,3327,0,317023.744,322788,-5764.256,true,5,0,82,false,jump,1.000000
1575,3336,0,317439.379,322788,-5348.621,true,5,0,82,false,jump,1.000000
1576,3345,0,317859.158,324836,-6976.842,true,5,0,82,false,jump,1.000000
1577,3355,0,318314.115,325277,-6962.885,true,5,0,83,false,jump,1.000000
1578,3364,0,318730.271,325277,-6546.729,true,5,0,83,false,jump,1.000000
1579,3374,0,319146.112,325277,-6130.888,true,5,0,83,false,jump,1.000000
1580,3383,0,319599.376,325718,-6118.624,true,5,0,84,false,jump,1.000000
1581,3392,0,320019.143,327766,-7746.857,true,5,0,84,false,jump,1.000000
1582,3402,0,320434.877,327766,-7331.123,true,5,0,84,false,jump,1.000000
1583,3411,0,320850.518,327766,-6915.482,true,5,0,84,false,jump,1.000000
1584,3421,0,321305.352,328207,-6901.648,true,5,0,85,false,jump,1.000000
1585,3430,0,321725.101,330255,-8529.899,true,5,0,85,false,jump,1.000000
1586,3440,0,322140.968,330255,-8114.032,true,5,0,85,false,jump,1.000000
1587,3449,0,322598.198,330696,-8097.802,true,5,0,86,false,jump,1.000000
1588,3459,0,323013.813,330696,-7682.187,true,5,0,86,false,jump,1.000000
1589,3468,0,323429.508,330696,-7266.492,true,5,0,86,false,jump,1.000000
1590,3477,0,323889.139,333185,-9295.861,true,5,0,87,false,jump,1.000000
1591,3487,0,324304.859,333185,-8880.141,true,5,0,87,false,jump,1.000000
1592,3496,0,324720.502,333185,-8464.498,true,5,0,87,false,jump,1.000000
1593,3506,0,325178.433,333626,-8447.567,true,5,0,88,false,jump,1.000000
1594,3515,0,325598.173,335674,-10075.827,true,5,0,88,false,jump,1.000000
1595,3525,0,326013.828,335674,-9660.172,true,5,0,88,false,jump,1.000000
1596,3534,0,326474.150,336115,-9640.850,true,5,0,89,false,jump,1.000000
1597,3544,0,326889.772,336115,-9225.228,true,5,0,89,false,jump,1.000000
1598,3553,0,327305.513,336115,-8809.487,true,5,0,89,false,jump,1.000000
1599,3562,0,327725.238,338163,-10437.762,true,5,0,89,false,jump,1.000000
1600,3572,0,328187.115,338604,-10416.885,true,5,0,90,false,jump,1.000000
1601,3581,0,328602.726,338604,-10001.274,true,5,0,90,false,jump,1.000000
1602,3591,0,329018.424,338604,-9585.576,true,5,0,90,false,jump,1.000000
1603,3600,0,329482.693,341093,-11610.307,true,5,0,91,false,jump,1.000000
1604,3610,0,329898.483,341093,-11194.517,true,5,0,91,false,jump,1.000000
1605,3619,0,330314.084,341093,-10778.916,true,5,0,91,false,jump,1.000000
1606,3629,0,330776.643,341534,-10757.357,true,5,0,92,false,jump,1.000000
1607,3638,0,331192.369,341534,-10341.631,true,5,0,92,false,jump,1.000000
1608,3647,0,331608.131,341534,-9925.869,true,5,0,92,false,jump,1.000000
1609,3657,0,332068.985,341975,-9906.015,true,5,0,93,false,jump,1.000000
1610,3666,0,332484.609,341975,-9490.391,true,5,0,93,false,jump,1.000000
1611,3676,0,332900.636,341975,-9074.364,true,5,0,93,false,jump,1.000000
1612,3685,0,333320.365,344023,-10702.635,true,5,0,93,false,jump,1.000000
1613,3695,0,333782.772,344464,-10681.228,true,5,0,94,false,jump,1.000000
1614,3704,0,334198.465,344464,-10265.535,true,5,0,94,false,jump,1.000000
1615,3714,0,334614.109,344464,-9849.891,true,5,0,94,false,jump,1.000000
1616,3723,0,335074.810,344905,-9830.190,true,5,0,95,false,jump,1.000000
1617,3732,0,335494.799,346953,-11458.201,true,5,0,95,false,jump,1.000000
1618,3742,0,335910.419,346953,-11042.581,true,5,0,95,false,jump,1.000000
1619,3751,0,336373.506,347394,-11020.494,true,5,0,96,false,jump,1.000000
1620,3761,0,336789.152,347394,-10604.848,true,5,0,96,false,jump,1.000000
1621,3770,0,337208.979,349442,-12233.021,true,5,0,96,false,jump,1.000000
1622,3780,0,337674.447,349883,-12208.553,true,5,0,97,false,jump,1.000000
1623,3789,0,338090.068,349883,-11792.932,true,5,0,97,false,jump,1.000000
1624,3799,0,338505.766,349883,-11377.234,true,5,0,97,false,jump,1.000000
1625,3808,0,338969.522,350324,-11354.478,true,5,0,98,false,jump,1.000000
1626,3817,0,339389.303,352372,-12982.697,true,5,0,98,false,jump,1.000000
1627,3827,0,339804.982,352372,-12567.018,true,5,0,98,false,jump,1.000000
1628,3836,0,340221.084,352372,-12150.916,true,5,0,98,false,jump,1.000000
1629,3846,0,340686.387,352813,-12126.613,true,5,0,99,false,jump,1.000000
1630,3856,0,354870.423,354861,9.423,true,5,0,99,false,jump,1.000000
1631,3865,0,355286.374,354861,425.374,true,5,0,99,false,jump,1.000000
1632,3874,0,355726.525,355302,424.525,true,5,0,100,false,jump,1.000000
1633,3884,0,356142.512,355302,840.512,true,5,0,100,false,jump,1.000000
1634,3893,0,356558.459,355302,1256.459,true,5,0,100,false,jump,1.000000
1635,3903,0,357001.044,357791,-789.956,true,5,0,101,false,jump,1.000000
1636,3912,0,357416.898,357791,-374.102,true,5,0,101,false,jump,1.000000
1637,3921,0,357832.619,357791,41.619,true,5,0,101,false,jump,1.000000
1638,3931,0,358273.537,358232,41.537,true,5,0,102,false,jump,1.000000
1639,3940,0,358693.286,360280,-1586.714,true,5,0,102,false,jump,1.000000
1640,3950,0,359109.263,360280,-1170.737,true,5,0,102,false,jump,1.000000
1641,3959,0,359552.608,360721,-1168.392,true,5,0,103,false,jump,1.000000
1642,3969,0,359968.399,360721,-752.601,true,5,0,103,false,jump,1.000000
1643,3978,0,360384.879,360721,-336.121,true,5,0,103,false,jump,1.000000
1644,3988,0,360804.930,362769,-1964.070,true,5,0,103,false,jump,1.000000
1645,3997,0,361249.860,363210,-1960.140,true,5,0,104,false,jump,1.000000
1646,4006,0,361666.467,363210,-1543.533,true,5,0,104,false,jump,1.000000
1647,4016,0,362082.149,363210,-1127.851,true,5,0,104,false,jump,1.000000
1648,4025,0,362529.502,365699,-3169.498,true,5,0,105,false,jump,1.000000
1649,4035,0,362945.398,365699,-2753.602,true,5,0,105,false,jump,1.000000
1650,4044,0,363361.356,365699,-2337.644,true,5,0,105,false,jump,1.000000
1651,4054,0,363807.034,366140,-2332.966,true,5,0,106,false,jump,1.000000
1652,4063,0,364222.904,366140,-1917.096,true,5,0,106,false,jump,1.000000
1653,4073,0,364643.583,368188,-3544.417,true,5,0,106,false,jump,1.000000
1654,4082,0,365091.676,368629,-3537.324,true,5,0,107,false,jump,1.000000
1655,4092,0,365508.083,368629,-3120.917,true,5,0,107,false,jump,1.000000
1656,4101,0,365924.527,368629,-2704.473,true,5,0,107,false,jump,1.000000
1657,4110,0,366375.034,371118,-4742.966,true,5,0,108,false,jump,1.000000
1658,4121,0,366791.448,371118,-4326.552,true,5,0,108,false,jump,1.000000
1659,4129,0,367207.877,371118,-3910.123,true,5,0,108,false,jump,1.000000
1660,4139,0,367623.856,371118,-3494.144,true,5,0,108,false,jump,1.000000
1661,4148,0,368071.847,371559,-3487.153,true,5,0,109,false,jump,1.000000
1662,4158,0,368491.734,373607,-5115.266,true,5,0,109,false,jump,1.000000
1663,4167,0,368907.491,373607,-4699.509,true,5,0,109,false,jump,1.000000
1664,4177,0,369357.893,374048,-4690.107,true,5,0,110,false,jump,1.000000
1665,4186,0,369773.570,374048,-4274.430,true,5,0,110,false,jump,1.000000
1666,4196,0,370189.250,374048,-3858.750,true,5,0,110,false,jump,1.000000
1667,4205,0,370637.971,374489,-3851.029,true,5,0,111,false,jump,1.000000
1668,4214,0,371054.315,374489,-3434.685,true,5,0,111,false,jump,1.000000
1669,4224,0,371469.949,374489,-3019.051,true,5,0,111,false,jump,1.000000
1670,4233,0,371916.989,374930,-3013.011,true,5,0,112,false,jump,1.000000
1671,4243,0,372336.891,376978,-4641.109,true,5,0,112,false,jump,1.000000
1672,4253,0,372753.418,376978,-4224.582,true,5,0,112,false,jump,1.000000
1673,4262,0,373202.870,377419,-4216.130,true,5,0,113,false,jump,1.000000
1674,4271,0,373619.328,377419,-3799.672,true,5,0,113,false,jump,1.000000
1675,4281,0,374039.332,379467,-5427.668,true,5,0,113,false,jump,1.000000
1676,4290,0,374454.976,379467,-5012.024,true,5,0,113,false,jump,1.000000
1677,4300,0,374906.001,379908,-5001.999,true,5,0,114,false,jump,1.000000
1678,4309,0,375321.613,379908,-4586.387,true,5,0,114,false,jump,1.000000
1679,4318,0,375737.242,379908,-4170.758,true,5,0,114,false,jump,1.000000
1680,4328,0,376190.681,382397,-6206.319,true,5,0,115,false,jump,1.000000
1681,4337,0,376606.330,382397,-5790.670,true,5,0,115,false,jump,1.000000
1682,4347,0,377021.415,382397,-5375.585,true,5,0,115,false,jump,1.000000
1683,4356,0,377473.168,382838,-5364.832,true,5,0,116,false,jump,1.000000
1684,4366,0,377892.935,384886,-6993.065,true,5,0,116,false,jump,1.000000
1685,4375,0,378308.574,384886,-6577.426,true,5,0,116,false,jump,1.000000
1686,4385,0,378762.730,385327,-6564.270,true,5,0,117,false,jump,1.000000
1687,4394,0,379179.038,385327,-6147.962,true,5,0,117,false,jump,1.000000
1688,4403,0,379595.602,385327,-5731.398,true,5,0,117,false,jump,1.000000
1689,4413,0,380052.163,387816,-7763.837,true,5,0,118,false,jump,1.000000
1690,4422,0,380468.634,387816,-7347.366,true,5,0,118,false,jump,1.000000
1691,4432,0,380882.759,387816,-6933.241,true,5,0,118,false,jump,1.000000
1692,4441,0,381299.205,387816,-6516.795,true,5,0,118,false,jump,1.000000
1693,4451,0,381753.929,388606,-6852.071,true,5,0,119,false,jump,1.000000
1694,4460,0,382173.171,390305,-8131.829,true,5,0,119,false,jump,1.000000
1695,4470,0,382589.008,390305,-7715.992,true,5,0,119,false,jump,1.000000
1696,4479,0,383045.443,390746,-7700.557,true,5,0,120,false,jump,1.000000
1697,4488,0,383461.865,390746,-7284.135,true,5,0,120,false,jump,1.000000
1698,4498,0,383882.502,392794,-8911.498,true,5,0,120,false,jump,1.000000
1699,4507,0,384341.329,393235,-8893.671,true,5,0,121,false,jump,1.000000
1700,4518,0,384757.839,393235,-8477.161,true,5,0,121,false,jump,1.000000
1701,4526,0,385174.308,393235,-8060.692,true,5,0,121,false,jump,1.000000
1702,4536,0,385631.433,393676,-8044.567,true,5,0,122,false,jump,1.000000
1703,4545,0,386052.005,395724,-9671.995,true,5,0,122,false,jump,1.000000
1704,4555,0,386468.395,395724,-9255.605,true,5,0,122,false,jump,1.000000
1705,4564,0,386927.907,396165,-9237.093,true,5,0,123,false,jump,1.000000
1706,4574,0,387344.469,396165,-8820.531,true,5,0,123,false,jump,1.000000
1707,4583,0,387764.249,398213,-10448.751,true,5,0,123,false,jump,1.000000
1708,4593,0,388180.723,398213,-10032.277,true,5,0,123,false,jump,1.000000
1709,4602,0,388641.791,398654,-10012.209,true,5,0,124,false,jump,1.000000
1710,4611,0,389058.249,398654,-9595.751,true,5,0,124,false,jump,1.000000
1711,4621,0,389473.995,398654,-9180.005,true,5,0,124,false,jump,1.000000
1712,4630,0,389937.455,401143,-11205.545,true,5,0,125,false,jump,1.000000
1713,4640,0,390353.484,401143,-10789.516,true,5,0,125,false,jump,1.000000
1714,4650,0,390770.763,401143,-10372.237,true,5,0,125,false,jump,1.000000
1715,4659,0,391232.512,401584,-10351.488,true,5,0,126,false,jump,1.000000
1716,4668,0,391652.333,403632,-11979.667,true,5,0,126,false,jump,1.000000
1717,4678,0,392068.377,403632,-11563.623,true,5,0,126,false,jump,1.000000
1718,4687,0,392532.506,404073,-11540.494,true,5,0,127,false,jump,1.000000
1719,4697,0,392948.167,404073,-11124.833,true,5,0,127,false,jump,1.000000
1720,4706,0,393363.886,404073,-10709.114,true,5,0,127,false,jump,1.000000
1721,4715,0,393779.768,404073,-10293.232,true,5,0,127,false,jump,1.000000
1722,4725,0,394241.357,404514,-10272.643,true,5,0,128,false,jump,1.000000
1723,4734,0,394657.042,404514,-9856.958,true,5,0,128,false,jump,1.000000
1724,4744,0,395073.080,404514,-9440.920,true,5,0,128,false,jump,1.000000
1725,4753,0,395537.060,407003,-11465.940,true,5,0,129,false,jump,1.000000
1726,4763,0,395953.378,407003,-11049.622,true,5,0,129,false,jump,1.000000
1727,4772,0,396369.963,407003,-10633.037,true,5,0,129,false,jump,1.000000
1728,4782,0,396832.232,407444,-10611.768,true,5,0,130,false,jump,1.000000
1729,4791,0,397248.673,407444,-10195.327,true,5,0,130,false,jump,1.000000
1730,4801,0,397669.355,409492,-11822.645,true,5,0,130,false,jump,1.000000
1731,4810,0,398134.003,409933,-11798.997,true,5,0,131,false,jump,1.000000
1732,4819,0,398550.000,409933,-11383.000,true,5,0,131,false,jump,1.000000
1733,4829,0,398966.727,409933,-10966.273,true,6,0,131,false,jump,1.000000
1734,4838,0,399433.758,412422,-12988.242,true,6,0,132,false,jump,1.000000
1735,4848,0,399849.451,412422,-12572.549,true,6,0,132,false,jump,1.000000
1736,4857,0,400265.134,412422,-12156.866,true,6,0,132,false,jump,1.000000
1737,4867,0,400680.867,412422,-11741.133,true,6,0,132,false,jump,1.000000
1738,4876,0,401145.351,412863,-11717.649,true,6,0,133,false,jump,1.000000
1739,4886,0,414912.676,414911,1.676,true,6,0,133,false,jump,1.000000
1740,4895,0,415328.152,414911,417.152,true,6,0,133,false,jump,1.000000
1741,4905,0,415768.320,415352,416.320,true,6,0,134,false,jump,1.000000
1742,4914,0,416184.497,415352,832.497,true,6,0,134,false,jump,1.000000
1743,4923,0,416604.223,417400,-795.777,true,6,0,134,false,jump,1.000000
1744,4933,0,417046.817,417841,-794.183,true,6,0,135,false,jump,1.000000
1745,4942,0,417462.732,417841,-378.268,true,6,0,135,false,jump,1.000000
1746,4952,0,417878.413,417841,37.413,true,6,0,135,false,jump,1.000000
1747,4961,0,418319.342,418282,37.342,true,6,0,136,false,jump,1.000000
1748,4971,0,418739.230,420330,-1590.770,true,6,0,136,false,jump,1.000000
1749,4980,0,419154.868,420330,-1175.132,true,6,0,136,false,jump,1.000000
1750,4990,0,419598.220,420771,-1172.780,true,6,0,137,false,jump,1.000000
1751,4999,0,420014.053,420771,-756.947,true,6,0,137,false,jump,1.000000
1752,5008,0,420433.815,422819,-2385.185,true,6,0,137,false,jump,1.000000
1753,5018,0,420849.671,422819,-1969.329,true,6,0,137,false,jump,1.000000
1754,5027,0,421294.614,423260,-1965.386,true,6,0,138,false,jump,1.000000
1755,5037,0,421710.416,423260,-1549.584,true,6,0,138,false,jump,1.000000
1756,5047,0,422126.892,423260,-1133.108,true,6,0,138,false,jump,1.000000
1757,5056,0,422574.256,425749,-3174.744,true,6,0,139,false,jump,1.000000
1758,5065,0,422990.241,425749,-2758.759,true,6,0,139,false,jump,1.000000
1759,5075,0,423405.783,425749,-2343.217,true,6,0,139,false,jump,1.000000
1760,5084,0,423851.473,426190,-2338.527,true,6,0,140,false,jump,1.000000
1761,5093,0,424271.258,428238,-3966.742,true,6,0,140,false,jump,1.000000
1762,5103,0,424687.012,428238,-3550.988,true,6,0,140,false,jump,1.000000
1763,5112,0,425135.116,428679,-3543.884,true,6,0,141,false,jump,1.000000
1764,5122,0,425550.959,428679,-3128.041,true,6,0,141,false,jump,1.000000
1765,5131,0,425966.879,428679,-2712.121,true,6,0,141,false,jump,1.000000
1766,5141,0,426417.401,431168,-4750.599,true,6,0,142,false,jump,1.000000
1767,5150,0,426833.369,431168,-4334.631,true,6,0,142,false,jump,1.000000
1768,5160,0,427249.045,431168,-3918.955,true,6,0,142,false,jump,1.000000
1769,5169,0,427664.677,431168,-3503.323,true,6,0,142,false,jump,1.000000
1770,5179,0,428116.782,433657,-5540.218,true,6,0,143,false,jump,1.000000
1771,5188,0,428532.468,433657,-5124.532,true,6,0,143,false,jump,1.000000
1772,5197,0,428948.266,433657,-4708.734,true,6,0,143,false,jump,1.000000
1773,5207,0,429398.686,434098,-4699.314,true,6,0,144,false,jump,1.000000
1774,5216,0,429814.362,434098,-4283.638,true,6,0,144,false,jump,1.000000
1775,5226,0,430230.202,434098,-3867.798,true,6,0,144,false,jump,1.000000
1776,5235,0,430678.939,434539,-3860.061,true,6,0,145,false,jump,1.000000
1777,5245,0,431094.612,434539,-3444.388,true,6,0,145,false,jump,1.000000
1778,5254,0,431510.347,434539,-3028.653,true,6,0,145,false,jump,1.000000
1779,5264,0,431961.502,437028,-5066.498,true,6,0,146,false,jump,1.000000
1780,5273,0,432377.330,437028,-4650.670,true,6,0,146,false,jump,1.000000
1781,5282,0,432793.731,437028,-4234.269,true,6,0,146,false,jump,1.000000
1782,5292,0,433243.202,437469,-4225.798,true,6,0,147,false,jump,1.000000
1783,5301,0,433659.747,437469,-3809.253,true,6,0,147,false,jump,1.000000
1784,5311,0,434080.318,439517,-5436.682,true,6,0,147,false,jump,1.000000
1785,5320,0,434496.684,439517,-5020.316,true,6,0,147,false,jump,1.000000
1786,5330,0,434947.728,439958,-5010.272,true,6,0,148,false,jump,1.000000
1787,5339,0,435364.182,439958,-4593.818,true,6,0,148,false,jump,1.000000
1788,5349,0,435784.726,442006,-6221.274,true,6,0,148,false,jump,1.000000
1789,5358,0,436238.172,442447,-6208.828,true,6,0,149,false,jump,1.000000
1790,5368,0,436654.689,442447,-5792.311,true,6,0,149,false,jump,1.000000
1791,5377,0,437071.155,442447,-5375.845,true,6,0,149,false,jump,1.000000
1792,5387,0,437522.910,442888,-5365.090,true,6,0,150,false,jump,1.000000
1793,5396,0,437942.780,444936,-6993.220,true,6,0,150,false,jump,1.000000
1794,5405,0,438358.714,444936,-6577.286,true,6,0,150,false,jump,1.000000
1795,5415,0,438812.870,445377,-6564.130,true,6,0,151,false,jump,1.000000
1796,5424,0,439228.656,445377,-6148.344,true,6,0,151,false,jump,1.000000
1797,5434,0,439648.336,447425,-7776.664,true,6,0,151,false,jump,1.000000
1798,5444,0,440104.893,447866,-7761.107,true,6,0,152,false,jump,1.000000
1799,5453,0,440521.157,447866,-7344.843,true,6,0,152,false,jump,1.000000
1800,5462,0,440936.720,447866,-6929.280,true,6,0,152,false,jump,1.000000
1801,5472,0,441352.641,447866,-6513.359,true,6,0,152,false,jump,1.000000
1802,5481,0,441810.765,450355,-8544.235,true,6,0,153,false,jump,1.000000
1803,5490,0,442226.585,450355,-8128.415,true,6,0,153,false,jump,1.000000
1804,5500,0,442642.400,450355,-7712.600,true,6,0,153,false,jump,1.000000
1805,5509,0,443098.828,450796,-7697.172,true,6,0,154,false,jump,1.000000
1806,5519,0,443518.601,452844,-9325.399,true,6,0,154,false,jump,1.000000
1807,5528,0,443934.342,452844,-8909.658,true,6,0,154,false,jump,1.000000
1808,5538,0,444393.163,453285,-8891.837,true,6,0,155,false,jump,1.000000
1809,5547,0,444809.319,453285,-8475.681,true,6,0,155,false,jump,1.000000
1810,5557,0,445225.225,453285,-8059.775,true,6,0,155,false,jump,1.000000
1811,5566,0,445686.443,455774,-10087.557,true,6,0,156,false,jump,1.000000
1812,5576,0,446102.170,455774,-9671.830,true,6,0,156,false,jump,1.000000
1813,5585,0,446517.873,455774,-9256.127,true,6,0,156,false,jump,1.000000
1814,5594,0,446977.389,456215,-9237.611,true,6,0,157,false,jump,1.000000
1815,5604,0,447397.260,458263,-10865.740,true,6,0,157,false,jump,1.000000
1816,5613,0,447813.740,458263,-10449.260,true,6,0,157,false,jump,1.000000
1817,5623,0,448229.604,458263,-10033.396,true,6,0,157,false,jump,1.000000
1818,5632,0,448690.673,458704,-10013.327,true,6,0,158,false,jump,1.000000
1819,5642,0,449107.098,458704,-9596.902,true,6,0,158,false,jump,1.000000
1820,5651,0,449527.083,460752,-11224.917,true,6,0,158,false,jump,1.000000
1821,5661,0,449990.536,461193,-11202.464,true,6,0,159,false,jump,1.000000
1822,5670,0,450407.064,461193,-10785.936,true,6,0,159,false,jump,1.000000
1823,5679,0,450822.807,461193,-10370.193,true,6,0,159,false,jump,1.000000
1824,5689,0,451288.645,463682,-12393.355,true,6,0,160,false,jump,1.000000
1825,5698,0,451704.470,463682,-11977.530,true,6,0,160,false,jump,1.000000
1826,5708,0,452120.260,463682,-11561.740,true,6,0,160,false,jump,1.000000
1827,5717,0,452584.385,464123,-11538.615,true,6,0,161,false,jump,1.000000
1828,5727,0,453000.043,464123,-11122.957,true,6,0,161,false,jump,1.000000
1829,5736,0,453420.033,466171,-12750.967,true,6,0,161,false,jump,1.000000
1830,5746,0,453835.952,466171,-12335.048,true,6,0,161,false,jump,1.000000
1831,5755,0,454301.625,466612,-12310.375,true,6,0,162,false,jump,1.000000
1832,5765,0,454717.245,466612,-11894.755,true,6,0,162,false,jump,1.000000
1833,5774,0,455132.928,466612,-11479.072,true,6,0,162,false,jump,1.000000
1834,5783,0,455596.890,467053,-11456.110,true,6,0,163,false,jump,1.000000
1835,5793,0,456012.622,467053,-11040.378,true,6,0,163,false,jump,1.000000
1836,5802,0,456428.276,467053,-10624.724,true,6,0,163,false,jump,1.000000
1837,5812,0,456890.529,467494,-10603.471,true,6,0,164,false,jump,1.000000
1838,5821,0,457310.391,469542,-12231.609,true,6,0,164,false,jump,1.000000
1839,5831,0,457726.007,469542,-11815.993,true,6,0,164,false,jump,1.000000
1840,5840,0,458190.641,469983,-11792.359,true,6,0,165,false,jump,1.000000
1841,5850,0,458606.350,469983,-11376.650,true,6,0,165,false,jump,1.000000
1842,5859,0,459026.517,472031,-13004.483,true,6,0,165,false,jump,1.000000
1843,5868,0,459493.530,472472,-12978.470,true,6,0,166,false,jump,1.000000
1844,5878,0,459910.101,472472,-12561.899,true,6,0,166,false,jump,1.000000
1845,5887,0,460326.573,472472,-12145.427,true,6,0,166,false,jump,1.000000
1846,5897,0,460740.602,472472,-11731.398,true,6,0,166,false,jump,1.000000
1847,5906,0,474954.930,474961,-6.070,true,6,0,167,false,jump,1.000000
1848,5916,0,475371.458,474961,410.458,true,6,0,167,false,jump,1.000000
1849,5925,0,475787.891,474961,826.891,true,6,0,167,false,jump,1.000000
1850,5935,0,476227.239,475402,825.239,true,6,0,168,false,jump,1.000000
1851,5944,0,476646.923,477450,-803.077,true,6,0,168,false,jump,1.000000
1852,5953,0,477063.032,477450,-386.968,true,6,0,168,false,jump,1.000000
1853,5963,0,477504.809,477891,-386.191,true,6,0,169,false,jump,1.000000
1854,5973,0,477920.669,477891,29.669,true,6,0,169,false,jump,1.000000
1855,5982,0,478336.382,477891,445.382,true,6,0,169,false,jump,1.000000
1856,5991,0,478780.589,480380,-1599.411,true,6,0,170,false,jump,1.000000
1857,6001,0,479196.280,480380,-1183.720,true,6,0,170,false,jump,1.000000
1858,6010,0,479612.019,480380,-767.981,true,6,0,170,false,jump,1.000000
1859,6020,0,480054.557,480821,-766.443,true,6,0,171,false,jump,1.000000
1860,6029,0,480470.285,480821,-350.715,true,6,0,171,false,jump,1.000000
1861,6039,0,480890.078,482869,-1978.922,true,6,0,171,false,jump,1.000000
1862,6048,0,481305.795,482869,-1563.205,true,6,0,171,false,jump,1.000000
1863,6057,0,481749.923,483310,-1560.077,true,6,0,172,false,jump,1.000000
1864,6067,0,482165.551,483310,-1144.449,true,6,0,172,false,jump,1.000000
1865,6076,0,482585.372,485358,-2772.628,true,6,0,172,false,jump,1.000000
1866,6086,0,483031.919,485799,-2767.081,true,6,0,173,false,jump,1.000000
1867,6095,0,483448.438,485799,-2350.562,true,6,0,173,false,jump,1.000000
1868,6105,0,483864.123,485799,-1934.877,true,6,0,173,false,jump,1.000000
1869,6114,0,484308.994,486240,-1931.006,true,6,0,174,false,jump,1.000000
1870,6124,0,484729.570,488288,-3558.430,true,6,0,174,false,jump,1.000000
1871,6133,0,485145.232,488288,-3142.768,true,6,0,174,false,jump,1.000000
1872,6142,0,485592.520,488729,-3136.480,true,6,0,175,false,jump,1.000000
1873,6152,0,486008.456,488729,-2720.544,true,6,0,175,false,jump,1.000000
1874,6161,0,486428.235,490777,-4348.765,true,6,0,175,false,jump,1.000000
1875,6171,0,486877.934,491218,-4340.066,true,6,0,176,false,jump,1.000000
1876,6180,0,487293.919,491218,-3924.081,true,6,0,176,false,jump,1.000000
1877,6190,0,487709.652,491218,-3508.348,true,6,0,176,false,jump,1.000000
1878,6199,0,488125.367,491218,-3092.633,true,6,0,176,false,jump,1.000000
1879,6209,0,488576.648,493706,-5129.352,true,6,0,177,false,jump,1.000000
1880,6218,0,488992.307,493706,-4713.693,true,6,0,177,false,jump,1.000000
1881,6227,0,489408.185,493706,-4297.815,true,6,0,177,false,jump,1.000000
1882,6237,0,489857.782,494147,-4289.218,true,6,0,178,false,jump,1.000000
1883,6246,0,490277.654,496195,-5917.346,true,6,0,178,false,jump,1.000000
1884,6256,0,490693.371,496195,-5501.629,true,6,0,178,false,jump,1.000000
1885,6265,0,491145.376,496636,-5490.624,true,6,0,179,false,jump,1.000000
1886,6275,0,491561.160,496636,-5074.840,true,6,0,179,false,jump,1.000000
1887,6284,0,491976.925,496636,-4659.075,true,6,0,179,false,jump,1.000000
1888,6294,0,492427.245,497077,-4649.755,true,6,0,180,false,jump,1.000000
1889,6303,0,492843.052,497077,-4233.948,true,6,0,180,false,jump,1.000000
1890,6312,0,493258.804,497077,-3818.196,true,6,0,180,false,jump,1.000000
1891,6322,0,493707.442,497518,-3810.558,true,6,0,181,false,jump,1.000000
1892,6331,0,494127.231,499566,-5438.769,true,6,0,181,false,jump,1.000000
1893,6341,0,494541.246,499566,-5024.754,true,6,0,181,false,jump,1.000000
1894,6350,0,494956.951,499566,-4609.049,true,6,0,181,false,jump,1.000000
1895,6360,0,495407.170,500007,-4599.830,true,6,0,182,false,jump,1.000000
1896,6369,0,495822.879,500007,-4184.121,true,6,0,182,false,jump,1.000000
1897,6379,0,496242.797,502055,-5812.203,true,6,0,182,false,jump,1.000000
1898,6388,0,496695.423,502496,-5800.577,true,6,0,183,false,jump,1.000000
1899,6397,0,497112.547,502496,-5383.453,true,6,0,183,false,jump,1.000000
1900,6407,0,497527.813,502496,-4968.187,true,6,0,183,false,jump,1.000000
1901,6416,0,497982.847,504985,-7002.153,true,6,0,184,false,jump,1.000000
1902,6426,0,498396.699,504985,-6588.301,true,6,0,184,false,jump,1.000000
1903,6435,0,498813.173,504985,-6171.827,true,6,0,184,false,jump,1.000000
1904,6445,0,499266.519,505426,-6159.481,true,6,0,185,false,jump,1.000000
1905,6454,0,499682.288,505426,-5743.712,true,6,0,185,false,jump,1.000000
1906,6464,0,500102.164,507474,-7371.836,true,6,0,185,false,jump,1.000000
1907,6473,0,500557.909,507915,-7357.091,true,6,0,186,false,jump,1.000000
1908,6482,0,500973.639,507915,-6941.361,true,6,0,186,false,jump,1.000000
1909,6492,0,501390.136,507915,-6524.864,true,6,0,186,false,jump,1.000000
1910,6502,0,501809.947,509963,-8153.053,true,6,0,186,false,jump,1.000000
1911,6511,0,502267.256,510404,-8136.744,true,6,0,187,false,jump,1.000000
1912,6520,0,502683.968,510404,-7720.032,true,6,0,187,false,jump,1.000000
1913,6530,0,503100.404,510404,-7303.596,true,6,0,187,false,jump,1.000000
1914,6539,0,503556.012,510845,-7288.988,true,6,0,188,false,jump,1.000000
1915,6549,0,503975.940,512893,-8917.060,true,6,0,188,false,jump,1.000000
1916,6558,0,504391.611,512893,-8501.389,true,6,0,188,false,jump,1.000000
